product_id,product_name,url,description,price,sold_count,rating,total_stock,category
12419253217,TENCEL MOM AND DADDY MARRY GO ROUND,https://www.tokopedia.com/harlowkids/tencel-mom-and-daddy-marry-go-round-pink-dad-s-m-f9570?extParam=ivf%3Dfalse%26keyword%3Dibu+dan+bayi%26search_id%3D20250828184638BC6DC48B743DC517CEQ6%26src%3Dsearch,"HarlowKids Tencel Frll Pajamas  terbuat dari bahan TENCEL MODAL yang nyaman dan menyerap keringat. Bahan Baju Tencel ini sangat lentur dan begitu lembut,  sehingga kesayangan anda melakukan aktifitas dengan nyaman sepanjang hari. Sangat cocok untuk cuaca tropis seperti indonesia, bahan ini adem dan bisa menjaga suhu badan tetap sejuk dan kering ,sehingga mengurangi resiko gatal ruam dan eksim/ atopik.

Detail Produk :
* Bahan: 93% tencel 7% spandex
* Berbahan sangat lembut dan elastis
* Terbuat dari serat Kayu Austrian beechwood sehingga dapat di recycle dan anti
bacterial
* Bahan dapat menyerap air 2 kali lebih cepat di banding katun dan menguap
dengan cepat sehingga membuat kulit bayi tetap kering dan tidak lembab
* Pencelupan solid colours meresap ke serat kain sehingga tidak mudah pudar
* SNI CERTIFIED 
***please allow 1-2 cm differences ***


Petunjuk Perawatan :
- Mesin Cuci
- Seterika Suhu Rendah
- Masukan ke Kantong Cuci agar tahan lama
- Jangan Direndam
- Tanpa Pemutih
- Tidak perlu Pengering

Sebelum order silahkan Chat admin terlebih dahulu untuk ketersediaan warna dan

ukuran^_^


Notes : Kemiripan Gambar 98% Dengan yang asli

#iwearharlow #kidsbasics #kidssets #loungewear #harlowmoments #tencel #tencelmodal #lovemoments #supermomlife #tencelclothing #tencelbaby #organiccotton #lifewear #stayhome #basictee",237600,0,5.0,4,Set Piyama Pria
15825844069,Paket Cussons Baby Gift Set plus telon+wipes+sabun 9in1 | Mandi | Kado,https://www.tokopedia.com/sarasaki/paket-cussons-baby-gift-set-plus-telon-wipes-sabun-9in1-mandi-kado-biru-10in1-b6200?extParam=ivf%3Dfalse%26keyword%3Dibu+dan+bayi%26search_id%3D20250828184634432ACA3A1E345E325FCD%26src%3Dsearch,"EXP DATE 2027
VARIASI BARU
Baby Gift Set Bag ukuran Besar isi 10
Cussons Baby Large Set bag merupakan paket perlengkapan bayi yang istimewa untuk kebutuhan sehari-hari. Dikemas dengan Bag cantik, membuat Cussons Baby Gift Bag sangat cocok untuk dijadikan hadiah. Cussons Baby gift bag Large Set ini terdiri dari Ready Warna Biru, Pink dan Ungu 

ISI TERDIRI DARI :
1 Baby Powder 100+30gr
1 Baby Wash 200 ml
1 Baby Shampoo 100 ml
1 Hair Lotion 50 ml
1 Baby Cream 50g
1 Cussons Baby Telon 30 ml
1 My Baby Telon 30 ml (Khusus varian 10in1)
1 Sabun Cussons 60gr (Khusus varian 10in1)
1 Baby Wipes 45s (Khusus varian 10in1)
EXTRA 1 Cussons Baby Telon Wangi 30 ml (Khusus varian 10in1)",93900,1295,4.9,2731,Shampoo & Sabun Bayi
12957480060,La Melodie Jumper Romper Newborn Little Dino [A178],https://www.tokopedia.com/lamelodiekids/la-melodie-jumper-romper-newborn-little-dino-a178-light-blue-fa17e?extParam=ivf%3Dfalse%26keyword%3Dibu+dan+bayi%26search_id%3D20250828184632EFE937780E95571D06JD%26src%3Dsearch,"Selamat Datang di LaMelodie

Produk Asli hanya ada di “La Melodie Kids”, Toko lain adalah reseller kami dengan harga mark up. 
Pesanan Instant Senin – Jumat dapat dikirimkan dalam 2jam.
Produk yang tertera semuanya ready stock, cocok untuk keperluan anak sendiri / hadiah. 

Product: La Melodie Jumper Romper Newborn Little Dino [A178]

Usia : 6-18 bulan
Bahan : Wol
Model : Jumper Romper
Warna : Green & Light Blue

Ukuran baju
Panjang baju = 55.5cm
Lingkar dada =  60cm
Tinggi badan = 57-63cm
Berat badan = +- 6.5 kg

Mohon diperhatikan : 
- Mohon dimaklumin Ukuran produk kemungkinan ada perbedaan 1-2 cm.
- Mohon untuk chat Admin terlebih dahulu untuk pemesanan produk 

Terima kasih",341217,45,4.9,15,Jumper Bayi
1819016622,Paket Dacco Mama Nipple Wipes & Baby Wipes Tisu Basah Ibu dan Bayi,https://www.tokopedia.com/berry-baby/paket-dacco-mama-nipple-wipes-baby-wipes-tisu-basah-ibu-dan-bayi?extParam=ivf%3Dfalse%26keyword%3Dibu+dan+bayi%26search_id%3D20250828184638BC6DC48B743DC517CEQ6%26src%3Dsearch,"Berry Baby menghadirkan Paket Dacco Mama Nipple Wipes dan Baby Wipes.

Mama Nipple Wipes adalah  tisu basah berteknologi Jepang yang dapat dipakai untuk membersihkan puting payudara ibu menyusui. Tisu basah Dacco Mama Nipple Wipes ini terbuat dari 100% katun, tidak mengandung alkohol, tidak berbau dan tidak mengandung pewarna. Tidak mengandung bahan tambahan dan bahan kimia lainnya. 

Dacco Mama Nipple Wipes ini mengadung 100% air murni yang aman, steril, dan higienis untuk membersihkan puting sebelum menyusui.

1 pak Dacco Mama Nipple Wipes terdiri dari 25 sachet yang berisi 2 lembar tisu basah berukuran 7,5 x 7,5 cm.

Baby Wipes Dacco adalah tisu basah berteknologi Jepang yang dapat dipakai untuk membersihkan muka, daerah sekitar mata, mulut, gigi, pantat, dan tubuh bayi. Tisu basah Dacco Mama Nipple Wipes ini terbuat dari 100% katun, tidak mengandung alkohol, tidak berbau dan tidak mengandung pewarna. Tidak mengandung bahan tambahan dan bahan kimia lainnya. Dacco Mama Nipple Wipes ini mengadung 100% air murni yang aman, steril, dan higienis untuk dipakai di tubuh dan bahkan di mulut bayi sekalipun.

1  pak Dacco Baby Wipes terdiri dari 25 lembar tisu basah berukuran 7,5 x 7,5 cm yang masing-masing dibungkus dalam kemasan alumunium.

Produk ini sudah tersertifikasi KEMENKES RI. 

Keuntungan berbelanja di toko kami:
1. Pengiriman cepat : pesanan dikirim di hari yang sama / esok hari.
2. Aman : pesanan dimasukkan ke dalam dus khusus / bubble wrap. Bila dirasa kurang, bisa membeli packing tambahan.
3. ORIGINAL : produk 100% original. Berry Baby adalah authorized reseller produk Dacco.
4. Bisa COD dan datang ke toko kami di Bandung.
5. Ready Stock : kami BUKAN dropshipper. Selama produk ini ready di toko kami, dipastikan ada stoknya (first pay first get*).

Yuk segera dibeli di Berry Baby.
Welcome Dropshipper dan Reseller. Bisa langsung transaksi di Berry Baby !",77220,31,5.0,20,Kapas & Tissue Bayi
100258949517,ZWITSAL Essential Gift Set - Paket Perlengkapan Bayi 1 SET - Kado Untuk Hadiah Kelahiran Bayi dan Perawatan Kulit Bayi,https://www.tokopedia.com/anandashopsemarang/zwitsal-essential-gift-set-paket-perlengkapan-bayi-1-set-kado-untuk-hadiah-kelahiran-bayi-dan-perawatan-kulit-bayi-1729629354011231515?extParam=ivf%3Dfalse%26keyword%3Dibu+dan+bayi%26search_id%3D20250828184632EFE937780E95571D06JD%26src%3Dsearch,"Spefifikasi Produk
- Jenis Produk: Paket Perawatan Bayi
- Kemasan: Kotak (Dus)


ISI PAKET GIFT :



Zwitsal Baby Shampoo 100ml



Zwitsal Baby Oil 100ml



Zwitsal Baby Cologne 100ml



Zwitsal Baby Skin Protector Lotion 100ml



Zwitsal Baby Bath 200ml



Zwitsal Baby Hair Lotion 50ml


Dilengkapi 
- Mainan Bebek
- Buku Panduan


Manfaat
- Menghilangkan kuman dan bakteri yang ada pada kulit bayi
- Menutrisi dan merawat kulit bayi sepanjang hari
- Memberikan kelembutan dan keharuman ekstra pada bayi




Dapat digunakan untuk Hampers / Kado Kelahiran Bayi",124999,953,4.9,22,Shampoo & Sabun Bayi
100054068443,Beeme Nourishing Balm + Hair Lotion Skincare Ibu dan Bayi Beeme,https://www.tokopedia.com/rufa-baby-shop/beeme-nourishing-balm-hair-lotion-skincare-ibu-dan-bayi-beeme-1730769487427372221?extParam=ivf%3Dfalse%26keyword%3Dibu+dan+bayi%26search_id%3D20250828184638BC6DC48B743DC517CEQ6%26src%3Dsearch,"Buy 2 Get 1 Beeme Nourishing Balm + Hair Lotion Free lolipop balm

Stock terbatas",119500,11,5.0,659,Cream & Lotion Bayi
100004248028,Jumper bayi lengan panjang / sleepsuit bayi motif,https://www.tokopedia.com/galeribaby/jumper-bayi-lengan-panjang-sleepsuit-bayi-motif-1729861087112628302?extParam=ivf%3Dfalse%26keyword%3Dibu+dan+bayi%26search_id%3D20250828184632EFE937780E95571D06JD%26src%3Dsearch,"SLEEPSUIT BAYI
MENGGUNAKAN BAHAN COTTON

BENEFIT TOKO KAMI :
- BAHAN COTTON NYAMAN, LEMBUT DAN HALUS
- BEST QUALITY
- TIDAK ALERGI BAGI KULIT BAYI & ANAK-ANAK
- SUDAH TERDAFTAR SNI
- PABRIK SENDIRI SEHINGGA HARGA SUDAH TERMURAH/ HARGA PABRIK

SIZE :
0-6 bulan = LD : 22 cm , P : 43 cm , PL : 23 cm
6-12 bulan = LD : 26 cm , P : 46 cm, PL : 25 cm

NOTE : 
1. PRODUK ASLI DAN FOTO KEMUNGKINAN ADA PERBEDAAN CAHAYA DENGAN KEMIRIPAN 95%
2. PERBEDAAN -+ 1-2 CM ADALAH WAJAR, KARENA PROSES PENJAHITAN 

GARANSI 100% JIKA BARANG [KURANG/SALAH] :
1. HARUS ADA VIDEO UNBOXING
2. HARUS ADA FOTO RESI YG TERTEMPEL DIPAKET
3. BELUM MEMBERIKAN PENILAIAN DI PRODUK KITA
4. MAX KOMPLAIN 2 HARI SETELAH TERIMA BARANG

GARANSI HANGUS JIKA :

1. SUDAH MEMBERIKAN PENILAIAN / KOMENTAR
2. TIDAK ADA VIDEO DAN FOTO UNBOXING",33400,3446,4.8,1752,Piyama Bayi
100574601238,Perlak Bayi Waterproof Alas Ompol Bayi Bolak Balik Plus Set Bantal Dan Guling Kwalitas Bahan Terbaik nyaman Untuk si Baby,https://www.tokopedia.com/tokolangganstore/perlak-bayi-waterproof-alas-ompol-bayi-bolak-balik-plus-set-bantal-dan-guling-kwalitas-bahan-terbaik-nyaman-untuk-si-baby-1731038763639604560?extParam=ivf%3Dfalse%26keyword%3Dibu+dan+bayi%26search_id%3D20250828184632EFE937780E95571D06JD%26src%3Dsearch,"Perlak bantal guling set
Perlak bayi ini di buat untuk memudahkan bunda bunda dalam berbagai aktifitas dengan sang buah hati , misalkan traveling , atau pun berkunjung ke sanak saudara dengan membawa perlak ini , bunda bunda tidak perlu khawatir baby saat buang air kecil saat malam hari tembus ke kasur keluarga, karena di lengkapi dengan PERLAK WATERPROOF di bagian bawahnya.

kelengkapan
1. dilengkapi dengan bantal guling set
2. lapisan waterproof anti bocor
3. bantal yang sangat empuk
4. tebal matras 15mm

isi bagul 
full silicon anti gatal

ukuran matras 
75cmx60cm 


happy shoping bunda bunda",37000,1390,4.7,136085,Perlak
100237652751,Kaos Wanita dan Keluarga SHINCAN DB Lengan Pendek dan Panjang Katun,https://www.tokopedia.com/carotyles-family/kaos-wanita-dan-keluarga-shincan-db-lengan-pendek-dan-panjang-katun-1729635888633710517?extParam=ivf%3Dfalse%26keyword%3Dibu+dan+bayi%26search_id%3D20250828184632EFE937780E95571D06JD%26src%3Dsearch,"KAOS KELUARGA TERLARIS
DEWASA DAN ANAK
Tersedia Lengan Panjang dan Pendek

UKURAN PRODUK:
BABY S: 6 BULAN – 2 TAHUNAN , LINGKAR DADA 60CM – PANJANG KAOS 38CM
KIDS XL: 3 TAHUNAN – 6 TAHUNAN, LINGKAR DADA 68CM – PANJANG KAOS 46CM
KIDS XXL: 7 TAHUNAN – 9 TAHUNAN, LINGKAR DADA 76CM – PANJANG KAOS 52CM
DEWASA M : BB 40KG-50KG , LINGKAR DADA 90CM – PANJANG KAOS 60CM
DEWASA L : BB 50KG – 60KG, LINGKAR DADA 100CM – PANJANG KAOS 65CM
DEWASA XL: BB 60KG – 70KG, LINGKAR DADA 110CM – PANJANG KAOS 70CM
DEWASA XXL: BB 70KG – 90KG, LINGKAR DADA 120CM – PANJANG KAOS 75CM

Bahan : Soft Cotton
Detail Ukuran: Cek di Gambar
WARNING : HARGA UNTUK 1PCS KAOS
Follow Carotyles, Happy Shopping

Bahan : Soft Cotton
Detail Ukuran: Cek di Gambar
WARNING : HARGA UNTUK 1PCS KAOS",27810,20,,20999,Baju Couple
100036786271,Goldenic - Selimut Bayi dengan Bantal Ibu Menyusui Motif Heri.tage,https://www.tokopedia.com/goldenicid/goldenic-selimut-bayi-dengan-bantal-ibu-menyusui-motif-heri-tage-1729784243867059547?extParam=ivf%3Dfalse%26keyword%3Dibu+dan+bayi%26search_id%3D20250828184633432ACA3A1E345E289MUJ%26src%3Dsearch,"Keunggulan Produk :
- Motif Dengan Ciri Khas Pattern Ethnic Flora Fauna Dengan Warna Yg Warm & Soft
- Motif Original Yg Kami Sediakan Hanya Ada Di Goldenic Official & Reseller Resmi Kami (Selain Kami = Bajakan)
- Printing Berkualitas, Tidak Luntur Ketika Di Cuci
- Bahan Halus & Lembut Cocok & Aman Untuk Bayi
- Isian Menggunakan Dakron Grade A (Awet & Tidak Mudah Kempes)
- Design Produk Yg Simple & Fleksibel Mudah Untuk Dibawa Traveling

Yang Bunda Dapatkan Dari Paket Ini :

Bonus :
1 Tas Mika Premium

1 Selimut Bayi Strap On The Go
Panjang jadi produk: 75 cm
Lebar jadi produk : 110 cm
Tebal : 0,5 cm

1 Bantal Menyusui
Panjang : 52 cm
Lebar : 62 cm
Tebal : 20 cm
Panjang tali : 40 cm
BAHAN LUAR  : Katun Halus, hangat tapi tidak panas ketika di pakai bayi tidur
BAHAN DALAM : Kain Minky

CARA PENCUCIAN :
- Bilas dengan air dan sabun dan bersihkan secara lembut (jangan menggunakan sikat).
- Setelah itu bisa langsung keringkan dan jemur namun usahakan tidak di bawah sinar matahari langsung atau bisa juga di laundry

Disclaimer :
- Warna 11-12 antara foto & produk aslinya karena efek cahaya.
- Jadi warna tidak 100% sama tapi kita usahakan medekati dengan produk aslinya.",179100,39,4.7,1029,Selimut Bayi
100000467072,"TELON HAMPERS ISI 5 (Kado lahiran, Hampers baby, paket hampers bayi) bayi menghangatkan newborn",https://www.tokopedia.com/navilacare/telon-hampers-isi-5-kado-lahiran-hampers-baby-paket-hampers-bayi-bayi-menghangatkan-newborn-1729449988122708464?extParam=ivf%3Dfalse%26keyword%3Dibu+dan+bayi%26search_id%3D20250828184633432ACA3A1E345E289MUJ%26src%3Dsearch,"TELON HAMPERS ISI 5 (kado lahiran, hampers baby, paket hampers bayi)

ISI :
5 PCS MINYAK TELON NAVILA (SARANGHAE, ARASSO, LAVENDER, KASTURI, GREENTEA)
*TIDAK BISA GANTI VARIAN*
 
Navila Telon Oil adalah minyak telon plus yang memiliki formulasi terbaru dan berbeda dari minyak telon lainnya. Terdiri dari bahan-bahan yang aman digunakan untuk baby berkulit sensitif.
Untuk cara penggunaan Minyak Telon Navila:
- Oleskan 5 sampai 10 tetes Navila Telon Oil pada dada, perut, pinggang dan telapak kaki bayi.
- Gunakan setiap hari terutama setelah mandi dan saat udara dingin.
- Simpan di tempat yang sejuk.
Cara penyimpanan Navila Telon Oil:
- Simpan pada tempat kering, terlindung dari sinar matahari langsung.
- Simpan pada suhu dibawah 30°C
 
Manfaat Minyak Navila Telon Oil seperti:
- Menghangatkan tubuh si kecil
- Mampu menghindarkan dari gigitan serangga seperti nyamuk
- Aroma yang berbeda dari minyak telon lainnya
- Panasnya tidak menyengat di mata, jadi juga cocok untuk bayi yang baru lahir atau newborn
 
Komposisi: Cajuput Oil, Anised Oil, Coconut Oil, Zaitun Oil, Arasso oil
BPOM TR213661571
Halal MUI 15140065021120
Netto 100ml
Exp Date : desember 2028",213840,374,4.9,376,Minyak Telon
100064848634,"HAMPERS SET SELIMUT HOODIE DAN HANDUK KARAKTER IMPORT / KADO BAYI, SELIMUT DAN HANDUK BAYI, KADO ULTAH Boy Microfiber Newborn",https://www.tokopedia.com/ozielbabyshop/hampers-set-selimut-hoodie-dan-handuk-karakter-import-kado-bayi-selimut-dan-handuk-bayi-kado-ultah-boy-microfiber-newborn-1729696895400250003?extParam=ivf%3Dfalse%26keyword%3Dibu+dan+bayi%26search_id%3D20250828184633432ACA3A1E345E289MUJ%26src%3Dsearch,"Selamat datang pada produk Hampers Set Selimut Hoodie dan Handuk Karakter Import/Kado Bayi, Selimut dan Handuk Bayi, Kado Ulang Tahun. Produk ini sangat cocok sebagai hadiah untuk bayi baru lahir atau sebagai hadiah ulang tahun untuk anak-anak. 

Set hampers bayi ini berisi satu selimut hoodie karakter dengan bahan yang lembut dan nyaman di kulit bayi. Ukuran selimut hoodie yang tersedia adalah 100x75cm dengan corak hewan atau karakter lucu yang bisa dipilih untuk anak laki-laki maupun perempuan.

Selain itu, setiap set juga dilengkapi dengan satu handuk microfiber berukuran 100x50cm yang juga memiliki corak serupa seperti pada selimutnya. Anda tak perlu khawatir saat mencuci produk ini karena hanya boleh dicuci menggunakan tangan atau mesin cuci dengan suhu dingin.

Setiap box Hampers Set Selimut Hoodie dan Handuk Karakter Import/Kado Bayi, Selimut dan Handuk Bayi, Kado Ulang Tahun dilengkapi kartu ucapan serta packing bubble wrap agar produk tetap aman saat dikirimkan ke alamat Anda ataupun alamat penerima hadiah.

Jangan lewatkan kesempatan memiliki Hampers Set Selimutan Hoodie Dan Handduk Karakter Import / Kado Bayaih hanya di toko kami!",85900,3343,4.7,126,Selimut Bayi
1214931988,Pigeon Parcel Standard 2 PA051002 Kado Bayi | Baby Gift Set Baru Lahir,https://www.tokopedia.com/bungkuz/pigeon-parcel-standard-2-pa051002-kado-bayi-baby-gift-set-baru-lahir?extParam=ivf%3Dfalse%26keyword%3Dibu+dan+bayi%26search_id%3D20250828184633432ACA3A1E345E289MUJ%26src%3Dsearch,"ED : 2026 - 2027

Pigeon PA041002 Parcel Standard 2 merupakan serangkaian produk perawatan untuk memenuhi kebutuhan ibu dan bayi. Mulai dari produk-produk menyusui hingga produk toiletires. Dikemas secara praktis dalam parcel yang cocok diberikan sebagai hadiah kelahiran yang merupakan momen terindah bagi sebuah keluarga baru. Isi paket parcel tersebut terdiri dari : 

- Botol Susu Wide Neck 160 ml
- Peristaltic Plus Nipple 1 Box S
- Breast Pads Comfyfeel 12 pcs
- Baby Cologne Chamomile 100 ml – Paraben Free
- Baby Oil Chamomile 100 ml – Paraben Free
- Baby Hair Lotion Chamomile 100 ml – Paraben Free
- Baby Lotion 100 ml – Paraben Free
- Baby Wash Chamomile 100 ml – Paraben Free
- Keranjang Rotan Putih Parcel Standard 


Bila ingin menambahkan pesan ucapan, boleh ditulis di kolom CATATAN PEMBELI saat transaksi agar tidak terlewat. BUKAN via CHAT.
Pesan ucapan kami print di kertas HVS dengan template gambar yang kami punya.

Standar pengemasan kami untuk produk ini sudah menggunakanbubble wrap.
Bila ingin dilapis kardus, bisa menambahkan item kardus tambahan berikut
https://www.tokopedia.com/bungkuz/kardus-tambahan-kardus-packing",245000,824,4.9,7,Empeng
100060072036,"HAMPERS BAYI ISI 5  SETELAN SWEATER MOTIF BEAR BALITA 6 BULAN SAMPAI 20 BULAN / 1,5 TAHUN",https://www.tokopedia.com/afkidz-704/hampers-bayi-isi-5-setelan-sweater-motif-bear-balita-6-bulan-sampai-20-bulan-1-5-tahun-1729859160716511434?extParam=ivf%3Dfalse%26keyword%3Dibu+dan+bayi%26search_id%3D20250828184633432ACA3A1E345E289MUJ%26src%3Dsearch,"Hampers premium spesial untuk kado lahiran. 

-Free box dan packaging yang menarik
-Free kartu ucapan (Tulis request ucapan di kolom ""pesan"" ketika check out jika tidak ada maka dikirim kartu ucapan kosong)
*Jika request ucapan di chat maka ada resiko kartu ucapan tidak tertulis 
-Dapat pita di luar box
-Free 2 lapis bubble wrap 


PAKET GIFT SET:
-Setelan Sweeter Bayi Anak (6-20 month)
-Sepatu Convers (0-12 month)
-Topi rajut & Pompom (Max 2 tahun)
-Kaca mata Bayi (Bayi-Balita)

Pilihan warna : coklat, abu, cream, mint


#babyhampers #babygift #babygiftset #newborngiftset #newbornhampers #kadolahiran #kadobayi #hamper’s",76454,2086,4.9,1071,Setelan Bayi
100022722222,My BABY Gift Box Pink 7 items - 1 Paket Perlengkapan Bayi Baru Lahir,https://www.tokopedia.com/laremartid/my-baby-gift-box-pink-7-items-1-paket-perlengkapan-bayi-baru-lahir-1729897446481759149?extParam=ivf%3Dfalse%26keyword%3Dibu+dan+bayi%26search_id%3D20250828184633432ACA3A1E345E289MUJ%26src%3Dsearch,"Gift box adalah produk yang rentan rusak. Kami packing dengan kardus dilapisi plastik dan label fragile.
Mohon melakukan video unboxing sebagai bukti jika mengajukan komplain

MY BABY GIFT BOX
Dapat digunakan sebagai hadiah kelahiran ataupun dipakai sendiri, dengan isi yang lengkap sesuai kebutuhan bayi.

My Baby Extra Thick Wipes 10 sheets
My Baby Powder 100 gr Extra Fill
My Baby Hair & Body Wash 100 ml
My Baby Cologne 100 ml
My Baby Hair Lotion 100 ml
My Baby Minyak Telon Plus 60 ml",98518,18,4.0,578485,Bedak Bayi
118227344,PIGEON Parcel Standard - Type 1  | Paket Kelahiran Bayi | Bingkisan Kelahiran Bayi,https://www.tokopedia.com/pigeonindonesia/pigeon-parcel-standard-type-1-paket-kelahiran-bayi?extParam=ivf%3Dfalse%26keyword%3Dibu+dan+bayi%26search_id%3D20250828184633432ACA3A1E345E289MUJ%26src%3Dsearch,"Paket produk perawatan untuk memenuhi kebutuhan ibu dan bayi, mulai dari produk-produk menyusui hingga produk toiletries. Dikemas secara praktis dalam parcel, yang cocok diberikan sebagai hadiah kelahiran yang merupakan momen terindah bagi sebuah keluarga baru.

1pcs BTL PP WIDE NECK 160 ML W/ P-PLUS NIPPLE

1pcs BABY COLOGNE 100 ML

1pcs BABY OIL CHAMOMILE 100 ML – PARABEN FREE

1pcs BABY HAIR LOTION CHAMOMILE 100 ML

1pcs B POWDER CAKE CHAMOMILE 45 GR WHITE – PARABEN FREE

1 pcs BABY LOTION 100ML – PARABEN FREE

1 pcs WASH CHAMOMILE 100ML – PARABEN FREE

1 pcs KERANJANG ROTAN PUTIH PARCEL STANDARD 1",182021,760,4.9,43,Minyak Telon
100713242775,BABY JOY Tas Bayi Besar + Tempat Botol Susu Baby Moo Series,https://www.tokopedia.com/babygiant/baby-joy-tas-bayi-besar-tempat-botol-susu-baby-moo-series-1731852351557830180?extParam=ivf%3Dfalse%26keyword%3Dibu+dan+bayi%26search_id%3D20250828184638BC6DC48B743DC517CEQ6%26src%3Dsearch,"BJT1074


Warna: Biru, Ungu
Bahan: Poliester
Dimensi: P 40cm, L 15cm, T 30cm


Keunggulan:
-Kapasitas besar, muat banyak perlengkapan bayi
-Terdapat kaitan stroller untuk mengaitkan tas ke stroller saat beraktivitas di luar 
-Saku pinggir besar untuk thermostat bottle, bedak bayi
-Wadah penyimpanan ekstra, dapat memuat 1 botol susu


Cara Perawatan:
Cuci dengan tangan
Bilas dengan air dingin
Setrika temperatur sedang
Hindari pemutih
Warna gelap cuci terpisah",130800,0,,20,Diaper Bag
100253165361,Beeme Nourishing Balm Pelembab Kulit Wajah Badan Ibu dan Bayi,https://www.tokopedia.com/derisma-baby-shop/beeme-nourishing-balm-pelembab-kulit-wajah-badan-ibu-dan-bayi-1730994668283135024?extParam=ivf%3Dfalse%26keyword%3Dibu+dan+bayi%26search_id%3D20250828184638BC6DC48B743DC517CEQ6%26src%3Dsearch,"Beeme Nourishing Balm 15 gr


Tersedia Ukuran :
- 5 gram
- 15 gram
No BPOM: NA18230112415
Komposisi:
Petroleum jelly, lilin lebah (beeswax), minyak zaitun, minyak kelapa, almond oil, dengan aroma sweet vanila coconut yang menyegarkan dan menenangkan.


Cara Pakai
Pastikan wajah dalam keadaan bersih dan kering lalu oles secara tipis dan merata pada bibir, wajah dan bagian kulit yang bermasalah. Sebelum digunakan disarankan untuk cek sensitifitas dengan cara uji tempel sederhana. Oleskan Beeme ke lengan baby, belakang lutut, atau punggung baby lalu tutup dgn plester perban selama 24 - 48 jam dan pastikan jangan sampai basah untuk melihat reaksinya pada kulit.
Kalau ada reaksi merah, gatal atau pembengkakan bisa jadi baby tidak cocok atau sensitif dengan salah satu komposisi di Beeme. Bila tidak ada reaksi pemakaian bisa dilanjutkan.",28000,1704,4.9,10439,Cream & Lotion Bayi
14648072761,COCOPA BABY Paket 59PCS / 57PCS Paket Brojol Paket Lahiran Lengkap Baju Bayi dan Celana Bayi Baru Lahir New Born Cewek-Cowok Paket Hemat Bayi Baju Baru Lahir SNI DENIM MICKEY COCOPA,https://www.tokopedia.com/cocopababy/cocopa-baby-paket-59pcs-57pcs-paket-brojol-paket-lahiran-lengkap-baju-bayi-dan-celana-bayi-baru-lahir-new-born-cewek-cowok-paket-hemat-bayi-baju-baru-lahir-sni-denim-mickey-cocopa-18pcs-denim-mickey-d3cef?extParam=ivf%3Dfalse%26keyword%3Dibu+dan+bayi%26search_id%3D20250828184634432ACA3A1E345E325FCD%26src%3Dsearch,"COCOPA BABY Paket 59PCS / 57PCS Paket Brojol Paket Lahiran Lengkap Baju dan Celana Bayi Baru Lahir New Born Cewek-Cowok Paket Hemat Bayi Baru Lahir SNI

Berat barang 2 kg ya bun
Khusus 0 sd 6 Bulan

Gambar Realpict 100%
Bahan Double PE kaos, Lembut, Tebal, Adem Untuk Usia 0-6 Bulan Bb 2,5kg - 10kg

59 PCS Paket Lahiran lengkap Terdiri dari :

3 PCS Baju Panjang
3 PCS Baju Pendek
3 PCS Baju Kutung
3 PCS Celana Panjang
3 PCS Celana Pendek
3 PCS Celana Pop
3 PCS Jumper Bayi
3 PCS Kupluk Bayi
6 PCS Gurita Rekat
3 PCS bedong kaos 95x120cm
6 PCS sarung tangan [ 3 Pasang ]
6 PCS Sarung kaki [ 3 Pasang ]
12 PCS popok
1 PCS karpet perlak uk 55x70cm
1 PCS handuk karakter uk 50x100cm ( kalau warna senada tidak ada dikirim warna lain ya bun/ RANDOM )

Total 59 PCS Paket Lahiran lengkap

____________________________________________

57PCS TANPA PERLAK DAN HANDUK
____________________________________________


sudah SNI
anti berbulu
lembut & halus
nyerap keringat

yukk di CO in Bun

DETAIL UKURAN
Baju :
lebar dada 25cm
panjang baju 30cm
celana :
lebar pinggang 14cm melar pakai karet sampai 28cm

100% realpict

NOTE :
""membeli berarti setuju""
""pesanan yang sudah masuk tidak bisa di batalkan , maka pastikan dulu sebelum CO alamat + yang lainnya sudah benar , ini sudah ketentuan toko, Semua Toko online punya peraturan2 tersendiri. Terima kasih atas pengertiannya  """,78500,24,4.8,110972,Hampers
